,X,Y,sigma_X,sigma_Y,Z,u,v,sigma_u,sigma_v,h,k,l,n,d_hkl,lambda_exp,lambda_the,lambda_error
13,13.951610593576612,-0.1405671625852704,0.5356380445040337,0.4508176285476045,4.77426611950419,2.9222523932171365,-0.029442674343395918,0.27151418975360003,0.09446649768144913,6,0,2,40,89.17939229440846,57.74449962307112,56.401999999999994,2.380234075158908
14,-9.762858927424144,10.018914657475303,0.4731328672746152,0.443767763459898,4.7967555882533155,-2.0353046445251923,2.0886856695409777,0.19721161123356756,0.2035200770720069,-4,4,2,36,94.00333333333333,60.98113807723754,62.66888888888889,2.6931238794479158
15,-0.1909244386624892,-14.233106066428382,0.5619281325224201,0.4001050279446744,4.9481537479484174,-0.03858498510513128,-2.8764478210341893,0.11359301330805337,0.2585975872883338,0,-6,2,40,89.17939229440846,58.56352691441384,56.401999999999994,3.832358629860374
16,10.326228706821166,10.110393912049028,0.4874667016107569,0.4611810881227476,5.083566976582617,2.031295890147371,1.9888385377083497,0.19381803350635846,0.19263434841302507,4,4,2,36,94.00333333333333,62.38656401032273,62.66888888888889,0.4505024479797558
17,-10.675029783259111,-10.324856671026629,0.4957274317933962,0.451887138615677,5.335786383807854,-2.000647892436979,-1.9350206189585786,0.1873034146868756,0.18551291827497585,-4,-4,2,36,94.00333333333333,63.569127194154824,62.66888888888889,1.4364995474262316
18,10.743171349413126,-11.020803863934685,0.475584304399645,0.4398732187980425,5.682775353622908,1.8904796830591046,-1.9393347753767274,0.17397493341878492,0.17972217427206896,4,-4,2,36,94.00333333333333,65.12117050512954,62.66888888888889,3.9130765834838996
19,-8.330254608753105,17.31163010930718,0.5035662707878493,0.4462143273222129,8.326520447794145,-1.000448465956743,2.079095369770378,0.09342244401906259,0.16406487924705546,-2,4,2,24,115.13010039371402,91.56698749297342,94.00333333333334,2.591765370405219
20,-17.072833920708337,8.886735930428621,0.4810685635877748,0.4679049849809266,8.35252803017692,-2.044031921715886,1.063957630351153,0.16095063383349298,0.09688466152872643,-4,2,2,24,115.13010039371402,91.66461318564185,94.00333333333334,2.487911933291184
21,-17.9662545900504,-8.580299966984251,0.5170070079930161,0.4832575781050479,8.840414518370185,-2.0322864445685123,-0.9705766566889571,0.15696466772086146,0.08997573892961891,-4,-2,2,24,115.13010039371402,93.44274467718341,94.00333333333334,0.5963497636430606
22,9.069919973572832,17.6833494785392,0.5062506877379885,0.4629144196057219,8.813509600706283,1.0290928795092027,2.006391355961321,0.0925462833769616,0.15557825409292084,2,4,2,24,115.13010039371402,93.34724201833431,94.00333333333334,0.6979447342282521
23,-9.51650290904314,-18.266304396306097,0.5539402034650308,0.5365868401794813,9.353641511073768,-1.017411550119444,-1.9528548720496328,0.0922858056866077,0.14936867221165503,-2,-4,2,24,115.13010039371402,95.21089909181651,94.00333333333334,1.2845988707668203
24,18.45416570010156,9.042412774851076,0.4804789987280108,0.4388664951331952,9.318884685828497,1.9802976774855208,0.9703320815421336,0.14924559138985233,0.08491453696550988,4,2,2,24,115.13010039371402,95.09427409153393,94.00333333333334,1.1605341209892432
25,9.303929990295224,-19.19807577322172,0.5503375827103267,0.4578336239200479,9.912886390674071,0.9385692142147672,-1.9366786843520216,0.08286617276218293,0.14413715001785696,2,-4,2,24,115.13010039371402,97.02900361425588,94.00333333333334,3.2186840334625084
26,19.025823334689576,-9.626779675796485,0.5290923571463583,0.4719922131444862,9.904423314040134,1.92094206108086,-0.9719677128652132,0.14222151086731566,0.08431889701505728,4,-2,2,24,115.13010039371402,97.00228222831461,94.00333333333334,3.19025803515613
27,-22.92030426857576,0.3819787693523188,0.7147705777079653,0.5016238749418095,11.145947497796808,-2.056380067563243,0.03427064136340348,0.14655885441092914,0.04507940047578827,-4,0,2,20,126.11870606694313,110.29705371579934,112.80399999999999,2.2223913019047656
