,X,Y,sigma_X,sigma_Y,Z,u,v,sigma_u,sigma_v,h,k,l,n,d_hkl,theta,sigma_theta,lambda_the,lambda_exp,sigma_lambda,lambda_error
18,13.24617140645837,12.952997390815648,0.4532617996461558,0.4505968555262543,6.53372984124681,2.0273521752975703,1.9824813246860342,0.15049440082634488,0.1480185060707637,4,4,2,36,94.00333333333333,0.3390463642346886,0.022060447190037438,62.66888888888889,62.52874171380441,3.9114027138412846,0.2236311789937081
19,-13.6348999400806,-13.216050133312644,0.4638505758947525,0.4554555238808309,6.825735154430696,-1.9975723686305007,-1.9362090433195156,0.14651153866692795,0.14340514609170749,-4,-4,2,36,94.00333333333333,0.3450784585015368,0.02215810168933267,62.66888888888889,63.597111313151274,3.920288233659174,1.4811534729905822
20,13.785872292829726,-14.081638419514922,0.4645525237002896,0.4427369877669987,7.287667712324254,1.8916713600314525,-1.9322558293514551,0.13614967394356495,0.13950393438812295,4,-4,2,36,94.00333333333333,0.35421449124529836,0.02222175711795778,62.66888888888889,65.21081332558099,3.9184750732655305,4.056118564985088
21,-10.68280161870881,22.195462127586374,0.4629820174428289,0.4216716024373229,10.701050272681542,-0.99829468570769,2.074138665084926,0.07110339800730463,0.12715519530438013,-2,4,2,24,115.13010039371402,0.40982893646407575,0.022120319349474005,94.00333333333334,91.74773796875628,4.671637195795245,2.399484448683091
22,-21.8340210323585,11.384046216101774,0.4635703767911152,0.4537994766667723,10.694524520933875,-2.0416074589964,1.0644742731496106,0.1254514610792716,0.07499666660288695,-4,2,2,24,115.13010039371402,0.4097385097029638,0.022186713412920778,94.00333333333334,91.72864017405351,4.685843150800298,2.4198005311299253
23,-23.00036704508117,-10.966442609503694,0.4723234361183304,0.4635328092288566,11.32607970211562,-2.0307438804959923,-0.9682469925984408,0.1221928264642806,0.06865566645458787,-4,-2,2,24,115.13010039371402,0.41826381479842384,0.022108164693368248,94.00333333333334,93.52583292797857,4.6517952477010205,0.5079611418262913
24,11.625184053997511,22.659948647482956,0.4943999098408739,0.4205690066895515,11.316441788097471,1.027282627497344,2.0023916591270305,0.07093293795728216,0.12099976989287069,2,4,2,24,115.13010039371402,0.41813704598906437,0.022043681815000066,94.00333333333334,93.49915865782896,4.63848867379443,0.5363370187274076
25,-12.174041022017592,-23.37946238356713,0.4827426700803054,0.4155175769312463,11.982946361768867,-1.0159472181948845,-1.9510612563666656,0.0678682744204314,0.1153308277010081,-2,-4,2,24,115.13010039371402,0.4266746376305766,0.021915704068519903,94.00333333333334,95.29223142125372,4.593897030685817,1.3711195573777943
26,23.66171843969081,11.563833033198469,0.4727683852520683,0.4635689748533101,11.965685377794273,1.9774645323369313,0.9664162702003217,0.11667937882552099,0.06646901729019167,4,2,2,24,115.13010039371402,0.42645922505767775,0.02199209746677451,94.00333333333334,95.24707514328287,4.610361688875818,1.3230826672276081
27,24.399456632603197,-12.27135450313038,0.4993185921138316,0.5037333044414908,12.706016654168835,1.9203073076877917,-0.9657908404444093,0.11137657619067842,0.06557910621718284,4,-2,2,24,115.13010039371402,0.4354429716131539,0.021892169029313832,94.00333333333334,97.12653370430976,4.570495429487949,3.3224357692738766
28,11.927575899772409,-24.569043182717596,0.4873520051204315,0.4214731707944692,12.705811148314133,0.9387496603359334,-1.9336855314410628,0.06258773209210743,0.11164954373140094,2,-4,2,24,115.13010039371402,0.4354405481411597,0.02177827486445952,94.00333333333334,97.12602774832604,4.546722520787926,3.3218975373135984
