,X,Y,sigma_X,sigma_Y,Z,u,v,sigma_u,sigma_v,h,k,l,n,d_hkl,lambda_exp,lambda_the,lambda_error
14,6.25205126926942,-19.767912840559458,0.508769318883657,0.3973804076986839,6.840472487403623,0.9139794481714895,-2.8898461147181056,0.08675455398405171,0.17432146832756842,1,-3,1,11,170.05842856875023,106.56490244435302,102.5490909090909,3.9159894053298894
15,-15.04617760841592,15.478446827420475,0.4713676255205008,0.4758265569371971,7.354911636338166,-2.04573193430058,2.1045047979837896,0.12968610242752276,0.13226318143894175,-4,4,2,36,94.00333333333333,60.6348214838692,62.66888888888889,3.2457371449908083
16,21.53274186882264,-0.1707982237796483,0.502498881660008,0.4815013229149613,7.322629353186514,2.940575144562309,-0.023324712414308363,0.17515893829624765,0.06576833476704003,6,0,2,40,89.17939229440846,57.42308493798362,56.401999999999994,1.8103700896840953
17,-0.2827365772341351,-21.97855602528972,0.5710269631074655,0.3820902265641718,7.596865942508273,-0.03721752883015642,-2.893108314878729,0.07518187643954954,0.16729902994926268,0,-6,2,40,89.17939229440846,58.26273346905751,56.401999999999994,3.2990558296824837
18,15.999631594292822,15.646699054232426,0.4830383986011105,0.4787058838725348,7.8442101663129264,2.0396740086087277,1.9946812645876575,0.12623376904919018,0.12431959491273589,4,4,2,36,94.00333333333333,62.19040064368955,62.66888888888889,0.7635179970203241
19,-16.46564852558543,-15.948594727719245,0.4705772151698995,0.484311964024688,8.186672341583822,-2.011274891502489,-1.9481168980843533,0.12300618308737889,0.11941143190680828,-4,-4,2,36,94.00333333333333,63.23210388066235,62.66888888888889,0.8987154579555998
20,16.6411138404149,-17.031443663486236,0.4587208701943784,0.4519292315191423,8.755907594727596,1.900558412749286,-1.945137437693128,0.11319988708556536,0.11557196787568183,4,-4,2,36,94.00333333333333,64.88514223041636,62.66888888888889,3.536449075165294
21,-12.859942973655368,26.80197105191237,0.4822958006964444,0.435397872810294,12.837774003405436,-1.0017268546902331,2.08774286296072,0.05971039677408034,0.10593322226240026,-2,4,2,24,115.13010039371402,91.28884524753659,94.00333333333334,2.887650883794999
22,14.075917921479284,27.312799852024256,0.4914399713169904,0.4670525086630774,13.570668759222023,1.0372309700591518,2.0126347740573722,0.05993599294429515,0.10053894925999544,2,4,2,24,115.13010039371402,93.02742517507725,94.00333333333334,1.0381633540542068
23,-14.69882618133646,-28.19356252665529,0.4911347638502046,0.4414553641553018,14.366643235611235,-1.0231218204752122,-1.9624321467641554,0.05706733787864748,0.09598109103931045,-2,-4,2,24,115.13010039371402,94.81335335209337,94.00333333333334,0.8616928677281245
24,28.55699288482812,13.964155507865378,0.4916455854879628,0.4997294865687388,14.361533042041465,1.9884362485001668,0.9723304237080528,0.0973107237673087,0.05630197781441665,4,2,2,24,115.13010039371402,94.80220698230787,94.00333333333334,0.849835448006653
25,29.431319386378306,-14.8553638361684,0.5302190438710879,0.5781963712364189,15.25372117550058,1.9294517742758241,-0.973884579719997,0.09331997666697228,0.056522380300591014,4,-2,2,24,115.13010039371402,96.68966261652602,94.00333333333334,2.8576957730499024
26,14.487966265208604,-29.721882002082413,0.4967917146126743,0.4555902562006479,15.327721336893923,0.945213312975359,-1.9390933165350321,0.05259727204913646,0.09246446810107717,2,-4,2,24,115.13010039371402,96.84110906960797,94.00333333333334,3.0188033079762655
